[2024-10-14 14:06:08] ,4, Receive TERM : 00:00:00.399
[2024-10-14 14:06:08] ,1, Receive TERM : 00:00:00.399
[2024-10-14 14:06:08] ,2, Receive TERM : 00:00:00.415
[2024-10-14 14:06:08] ,3, Receive TERM : 00:00:00.413
[2024-10-14 14:06:08] ,4, Receive TERM : 00:00:00.415
[2024-10-14 14:06:08] ,1, Receive TERM : 00:00:00.415
[2024-10-14 14:06:08] ,2, Receive TERM : 00:00:00.400
[2024-10-14 14:06:08] ,3, Receive TERM : 00:00:00.399
[2024-10-14 14:06:08] ,4, Receive TERM : 00:00:00.399
[2024-10-14 14:06:09] ,1, Receive TERM : 00:00:00.399
[2024-10-14 14:06:09] ,2, Receive TERM : 00:00:00.416
[2024-10-14 14:06:09] ,3, Receive TERM : 00:00:00.414
[2024-10-14 14:06:09] ,4, Receive TERM : 00:00:00.415
[2024-10-14 14:06:09] ,1, Receive TERM : 00:00:00.415
[2024-10-14 14:06:09] ,2, Receive TERM : 00:00:00.398
[2024-10-14 14:06:09] ,3, Receive TERM : 00:00:00.399
[2024-10-14 14:06:09] ,4, Receive TERM : 00:00:00.415
